"調査年月日","都道府県名","市区町村名","市町村コード","行政区コード","行政区名","0－4歳","5－9歳","10－14歳","15－19歳","20－24歳","25－29歳","30－34歳","35－39歳","40－44歳","45－49歳","50－54歳","55－59歳","60－64歳","65－69歳","70－74歳","75－79歳","80－84歳","85－89歳","90－94歳","95－99歳","100歳以上","計","世帯数"
"2020/04/01","京都府","舞鶴市","262021","2817","鉄道宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020/04/01","京都府","舞鶴市","262021","2818","エクセレント伊佐津","4","2","2","2","3","6","3","5","7","9","9","11","11","6","6","1","1","2","1","0","0","91","45"
"2020/04/01","京都府","舞鶴市","262021","2819","京田新町","2","1","5","22","18","11","2","1","3","17","22","31","20","7","2","3","8","3","0","0","0","178","64"
"2020/04/01","京都府","舞鶴市","262021","2820","ロイヤルコート伊佐津","1","3","7","6","2","0","3","1","5","4","8","0","1","0","1","0","0","0","0","0","0","42","13"
"2020/04/01","京都府","舞鶴市","262021","2821","西舞鶴合同宿舎","0","0","0","0","3","5","4","3","5","7","2","6","2","0","0","0","0","0","0","0","0","37","37"
"2020/04/01","京都府","舞鶴市","262021","2901","今田","18","24","28","39","19","14","18","29","34","51","42","45","34","73","82","60","33","30","15","1","2","691","310"
"2020/04/01","京都府","舞鶴市","262021","2902","堀","1","4","4","6","4","2","5","4","8","9","9","13","8","13","19","12","11","11","6","3","0","152","70"
"2020/04/01","京都府","舞鶴市","262021","2903","池ノ内下","1","1","2","8","6","3","2","2","8","8","12","8","14","7","16","11","4","13","4","0","0","130","62"
"2020/04/01","京都府","舞鶴市","262021","2904","布敷","2","3","5","7","11","2","2","6","7","15","4","12","9","15","19","13","5","0","2","1","1","141","62"
"2020/04/01","京都府","舞鶴市","262021","2905","別所","1","1","6","8","7","1","1","3","3","15","9","5","9","9","12","14","10","6","3","0","0","123","57"
"2020/04/01","京都府","舞鶴市","262021","2906","上根","0","2","0","1","5","2","2","2","1","1","0","5","7","5","4","5","4","10","2","0","0","58","27"
"2020/04/01","京都府","舞鶴市","262021","2907","寺田","0","0","0","0","2","0","0","2","0","2","1","2","0","3","7","4","4","0","1","1","0","29","17"
"2020/04/01","京都府","舞鶴市","262021","2908","白滝","1","0","0","1","0","1","0","0","2","0","2","4","1","1","5","4","2","3","0","0","0","27","14"
"2020/04/01","京都府","舞鶴市","262021","2909","岸谷","0","0","1","1","1","0","0","1","1","1","2","4","3","4","4","4","4","8","2","0","0","41","24"
"2020/04/01","京都府","舞鶴市","262021","2910","グレイスヴィル","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","3","3"
"2020/04/01","京都府","舞鶴市","262021","3001","倉谷","37","20","30","38","23","38","47","47","49","52","56","34","47","55","69","51","28","21","13","3","0","758","356"
"2020/04/01","京都府","舞鶴市","262021","3002","倉谷東","7","9","5","7","2","7","9","3","7","6","5","8","8","5","6","5","3","3","1","0","0","106","49"
"2020/04/01","京都府","舞鶴市","262021","3003","城東","2","2","3","4","2","4","3","11","2","7","5","8","12","12","18","15","8","12","5","2","0","137","80"
"2020/04/01","京都府","舞鶴市","262021","3004","日赤","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020/04/01","京都府","舞鶴市","262021","3005","福来西","36","29","31","32","34","34","41","36","34","53","40","52","57","58","48","24","18","13","4","1","0","675","301"
"2020/04/01","京都府","舞鶴市","262021","3006","福来団地","16","17","15","17","8","17","19","14","21","21","11","14","14","17","28","21","25","6","4","1","0","306","143"
"2020/04/01","京都府","舞鶴市","262021","3007","中の脇","5","6","14","11","4","4","8","12","18","7","11","13","8","15","16","13","13","5","3","1","1","188","82"
"2020/04/01","京都府","舞鶴市","262021","3008","寿荘","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","2","5","8","5","2","2","30","30"
"2020/04/01","京都府","舞鶴市","262021","3009","天台","58","63","69","57","33","45","68","62","72","84","41","41","17","34","20","21","12","9","2","3","0","811","298"
"2020/04/01","京都府","舞鶴市","262021","3010","清道","1","3","0","1","4","3","5","6","3","7","3","8","9","3","7","4","5","3","2","2","0","79","47"
"2020/04/01","京都府","舞鶴市","262021","3011","上安","36","17","25","33","34","39","39","37","32","46","49","41","56","51","50","40","28","25","8","3","1","690","330"
"2020/04/01","京都府","舞鶴市","262021","3012","南上安","2","1","2","2","8","4","5","5","7","8","3","10","19","23","20","17","20","17","5","5","0","183","119"
"2020/04/01","京都府","舞鶴市","262021","3013","倉谷西","15","29","44","26","28","13","18","34","48","50","30","29","30","42","38","32","24","17","10","1","0","558","255"
"2020/04/01","京都府","舞鶴市","262021","3014","職能短大","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"2020/04/01","京都府","舞鶴市","262021","3015","上安久","8","6","10","9","8","17","9","15","18","15","8","16","13","14","21","17","12","7","11","1","0","235","126"
"2020/04/01","京都府","舞鶴市","262021","3016","福来東","11","11","22","18","21","21","23","13","13","29","29","24","10","17","25","17","13","7","4","0","0","328","161"
"2020/04/01","京都府","舞鶴市","262021","3017","日星","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020/04/01","京都府","舞鶴市","262021","3018","下安久","6","15","13","10","1","5","9","20","20","14","6","16","17","11","19","18","9","11","3","2","0","225","101"
"2020/04/01","京都府","舞鶴市","262021","3019","匂崎","11","14","13","18","12","16","10","16","18","27","14","17","19","26","37","20","11","14","5","0","0","318","145"
"2020/04/01","京都府","舞鶴市","262021","3021","清美が丘","0","5","10","10","10","3","9","12","21","27","30","30","36","36","57","59","37","17","8","2","1","420","258"
"2020/04/01","京都府","舞鶴市","262021","3023","福来問屋町","0","0","0","2","0","0","1","1","0","3","0","1","1","1","3","0","0","0","0","0","0","13","9"
"2020/04/01","京都府","舞鶴市","262021","3024","昭和台","8","7","6","10","9","9","14","15","12","10","20","27","15","16","18","24","16","8","1","3","0","248","116"
"2020/04/01","京都府","舞鶴市","262021","3025","上安合同宿舎","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020/04/01","京都府","舞鶴市","262021","3026","天台団地","7","13","21","17","14","12","16","23","12","20","29","21","21","23","38","16","16","8","3","1","0","331","154"
"2020/04/01","京都府","舞鶴市","262021","3027","上安東町","1","3","3","3","4","3","3","7","7","6","12","4","8","15","19","17","7","5","4","0","0","131","69"
"2020/04/01","京都府","舞鶴市","262021","3028","高迫団地","2","6","9","9","5","2","6","4","8","7","7","8","9","9","10","10","4","3","1","0","0","119","77"
"2020/04/01","京都府","舞鶴市","262021","3029","安寿苑","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","4","5","2","1","17","17"
"2020/04/01","京都府","舞鶴市","262021","3030","福来中","22","26","20","26","32","30","28","39","36","41","37","33","40","44","52","32","15","10","5","3","1","572","272"
"2020/04/01","京都府","舞鶴市","262021","3031","清道新町","13","6","14","7","5","4","7","12","11","16","6","2","3","2","2","3","1","0","0","0","0","114","42"
"2020/04/01","京都府","舞鶴市","262021","4001","上村","1","1","2","3","0","3","1","2","2","1","0","5","3","7","3","3","6","6","3","1","0","53","29"
"2020/04/01","京都府","舞鶴市","262021","4002","宇谷","3","3","1","3","2","1","2","5","3","1","3","8","6","9","8","2","4","6","1","1","0","72","35"
"2020/04/01","京都府","舞鶴市","262021","4003","小原","0","0","0","2","0","1","1","1","0","3","1","1","6","7","5","7","8","6","5","1","0","55","34"
"2020/04/01","京都府","舞鶴市","262021","4004","桑飼下","2","2","4","3","2","1","5","2","1","5","5","2","5","9","7","4","9","12","3","3","0","86","43"
"2020/04/01","京都府","舞鶴市","262021","4005","地頭","0","2","1","10","9","3","2","1","3","12","7","8","16","9","13","14","8","14","6","1","0","139","64"
"2020/04/01","京都府","舞鶴市","262021","4006","小俣","0","0","0","0","2","2","1","0","0","1","3","1","4","2","7","4","4","6","4","0","1","42","23"
"2020/04/01","京都府","舞鶴市","262021","4007","大俣","1","2","1","3","3","8","6","4","3","7","7","12","11","18","10","16","17","10","13","2","0","154","86"
"2020/04/01","京都府","舞鶴市","262021","4008","滝ヶ宇呂","0","0","0","0","0","1","1","0","0","0","1","1","0","0","3","1","3","3","0","0","0","14","9"
"2020/04/01","京都府","舞鶴市","262021","4009","ライフ・ステージ舞夢","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","4","4"
"2020/04/01","京都府","舞鶴市","262021","4101","長谷","0","0","0","0","0","1","1","0","1","0","0","0","2","1","0","0","0","0","0","0","0","6","4"
"2020/04/01","京都府","舞鶴市","262021","4102","上漆原","4","2","3","4","0","0","2","4","4","0","1","2","4","4","9","4","6","11","3","1","0","68","38"
"2020/04/01","京都府","舞鶴市","262021","4103","下漆原","0","1","2","1","0","0","1","2","1","2","0","5","3","4","3","3","6","7","3","2","0","46","28"
"2020/04/01","京都府","舞鶴市","262021","4104","下見谷","0","1","1","1","1","0","0","0","2","2","2","0","6","3","3","3","1","4","5","0","0","35","17"
"2020/04/01","京都府","舞鶴市","262021","4105","河原","0","0","0","2","1","0","0","1","4","2","3","1","0","1","5","4","4","1","2","0","0","31","14"
"2020/04/01","京都府","舞鶴市","262021","4106","西方寺","7","7","11","0","1","4","5","9","11","5","4","5","5","14","12","10","10","8","7","1","0","136","66"
"2020/04/01","京都府","舞鶴市","262021","4107","富室","1","1","2","0","0","0","1","3","1","1","1","3","2","5","10","3","8","4","3","2","0","51","28"
"2020/04/01","京都府","舞鶴市","262021","4108","岡田由里","4","3","7","10","5","2","0","9","9","5","12","5","12","14","16","12","11","8","4","2","0","150","72"
"2020/04/01","京都府","舞鶴市","262021","4201","久田美","7","13","11","8","12","12","10","11","13","13","16","23","19","30","33","21","20","21","17","8","2","320","159"
"2020/04/01","京都府","舞鶴市","262021","4202","真壁","0","3","6","3","1","0","0","4","6","5","0","2","2","8","10","6","4","1","3","1","1","66","33"
"2020/04/01","京都府","舞鶴市","262021","4203","志高","4","11","16","15","13","8","5","14","24","23","17","20","23","34","34","19","23","15","13","4","0","335","152"
"2020/04/01","京都府","舞鶴市","262021","4204","大川","3","1","1","0","0","1","1","1","2","2","1","0","2","7","6","7","5","5","2","3","0","50","28"
"2020/04/01","京都府","舞鶴市","262021","4301","和江","2","4","3","6","2","3","3","5","6","7","6","8","9","12","8","9","10","11","6","2","0","122","60"
"2020/04/01","京都府","舞鶴市","262021","4302","丸田東","0","1","4","6","0","1","1","1","6","2","6","3","7","8","8","6","5","6","8","0","0","79","36"
"2020/04/01","京都府","舞鶴市","262021","4303","丸田西","5","2","3","7","4","2","2","5","5","7","2","12","10","1","9","6","8","11","5","1","0","107","46"
"2020/04/01","京都府","舞鶴市","262021","4304","八田","1","3","2","6","5","0","1","4","5","8","7","3","4","5","7","10","11","6","1","0","0","89","43"
"2020/04/01","京都府","舞鶴市","262021","4305","八戸地","0","2","4","7","3","4","2","3","3","9","7","4","8","13","8","7","8","7","5","0","0","104","57"
"2020/04/01","京都府","舞鶴市","262021","4306","三日市","2","2","3","2","1","3","3","5","3","3","3","6","11","14","8","8","6","8","8","2","0","101","51"
"2020/04/01","京都府","舞鶴市","262021","4307","上東","1","3","3","6","1","4","1","3","5","8","2","10","13","9","9","8","12","7","5","3","1","114","59"
"2020/04/01","京都府","舞鶴市","262021","4308","下東","2","4","4","6","2","3","1","5","11","8","6","7","13","15","12","9","9","10","8","1","0","136","62"
"2020/04/01","京都府","舞鶴市","262021","4309","中山","1","4","2","2","0","0","0","2","2","3","1","1","1","2","4","2","0","0","2","0","0","29","12"
"2020/04/01","京都府","舞鶴市","262021","4310","水間","2","2","1","1","3","8","4","2","2","1","7","13","8","5","8","12","7","11","6","1","0","104","53"
"2020/04/01","京都府","舞鶴市","262021","4311","水間下","0","0","0","0","1","1","1","5","4","1","2","6","3","11","3","5","1","0","1","0","0","45","24"
"2020/04/01","京都府","舞鶴市","262021","4312","みずなぎ学園丸田","0","0","0","0","0","0","2","5","4","2","5","9","5","8","10","5","3","1","0","0","0","59","59"
"2020/04/01","京都府","舞鶴市","262021","4401","蒲江","0","2","5","7","0","1","1","0","8","5","9","4","8","11","15","8","9","6","6","0","1","106","58"
"2020/04/01","京都府","舞鶴市","262021","4402","油江","0","1","2","2","4","2","2","1","2","2","8","4","2","4","4","4","6","3","3","0","0","56","27"
"2020/04/01","京都府","舞鶴市","262021","4403","東神崎","6","6","5","3","4","5","7","7","7","3","7","12","7","9","9","8","9","9","2","0","0","125","58"
"2020/04/01","京都府","舞鶴市","262021","4404","西神崎","2","2","3","5","8","3","6","7","17","10","13","9","12","25","26","16","17","14","11","0","0","206","109"
"2020/04/01","京都府","舞鶴市","262021","0","総計","3012","3404","3697","4136","3908","3540","3718","4326","5252","6075","4911","4714","4550","5266","6623","5049","3863","2827","1525","473","88","80957","39877"
"2021/04/01","京都府","舞鶴市","262021","101","上若宮","2","3","1","2","5","3","9","14","6","7","5","1","10","14","20","8","9","8","2","1","0","130","82"
"2021/04/01","京都府","舞鶴市","262021","102","道芝","3","6","7","7","11","6","3","11","14","17","14","10","20","11","28","22","15","7","10","1","0","223","119"
"2021/04/01","京都府","舞鶴市","262021","103","上九丁目","7","4","6","2","3","2","6","13","7","8","8","7","12","13","20","10","8","5","4","2","0","147","74"
"2021/04/01","京都府","舞鶴市","262021","104","東若宮","2","4","7","4","3","1","3","6","6","8","5","0","3","2","11","7","7","3","3","1","0","86","44"
"2021/04/01","京都府","舞鶴市","262021","105","西若宮","4","4","7","7","5","7","9","10","10","11","15","9","14","18","22","14","10","17","7","3","2","205","112"
"2021/04/01","京都府","舞鶴市","262021","106","中若宮","3","6","8","8","1","4","8","12","13","3","7","2","5","7","18","9","10","4","2","3","1","134","67"
"2021/04/01","京都府","舞鶴市","262021","107","榎川上","2","1","2","1","2","2","2","2","4","4","3","3","7","7","15","10","3","5","3","1","0","79","46"
"2021/04/01","京都府","舞鶴市","262021","108","榎川下","4","7","6","4","12","6","2","8","10","11","9","10","4","4","9","10","5","5","1","0","1","128","71"
"2021/04/01","京都府","舞鶴市","262021","109","本町３丁目","0","0","0","1","2","0","1","2","2","2","1","7","0","2","3","2","4","1","2","1","0","33","23"
